filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
data/processed\speech\english\LibriSpeech\train-clean-100\8108\280359\8108-280359-0000.wav,-241.61229,78.60493,-2.1558492,37.312553,-12.280243,-4.913142,0.99072444,-15.779641,-5.4512396,-10.396697,-14.316625,-1.5383892,-2.6342938,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1594\135914\1594-135914-0012.wav,-245.75423,61.46288,-22.374828,26.086826,6.0468483,-8.916968,-2.9099178,-1.8858969,-0.9113412,3.3194463,-2.399514,-2.3629599,8.960883,speech
data/processed\speech\english\LibriSpeech\train-clean-100\481\123720\481-123720-0048.wav,-274.38168,95.47165,4.4071503,20.619448,-7.6778474,-0.7268534,-7.603625,-7.7570214,4.748696,4.567495,6.254814,-5.4780903,-4.5554457,speech
data/processed\speech\english\LibriSpeech\train-clean-100\198\209\198-209-0013.wav,-178.32947,45.20159,21.264572,29.552446,-1.5030079,7.9853115,-4.070148,-14.996548,8.077339,-1.9839171,-11.098274,-1.4995103,4.577394,speech
data/processed\speech\english\LibriSpeech\dev-clean\652\129742\652-129742-0014.wav,-166.10403,107.95208,-7.4365344,39.398655,-2.1770415,7.8108034,-15.355565,-1.3252329,-0.30929983,-1.4644576,-3.5660603,7.3619204,-3.7366586,speech
data/processed\speech\english\LibriSpeech\train-clean-100\26\495\26-495-0073.wav,-189.63136,45.37685,-9.892311,34.11743,15.185943,-4.6805773,-1.6493689,-8.443616,1.4800968,8.239262,-3.1028903,0.8353436,-1.7044221,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6147\34606\6147-34606-0030.wav,-219.81676,78.795135,-33.220547,34.398613,-29.01653,-28.357815,-35.390224,-21.44002,-9.082346,-19.072285,-0.5086611,-2.8658326,2.4573498,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4267\287369\4267-287369-0035.wav,-303.32617,70.21267,-4.6668754,16.592243,-4.5181932,-7.0729036,3.1296175,-17.535025,-2.5443938,0.23969543,-4.023674,-1.0581951,-6.3682523,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0679.wav,-154.24739,129.15263,12.366113,44.744835,11.066192,14.400141,10.7409525,3.0377617,-4.1332655,1.9703717,-7.537727,-4.5641,-9.27934,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\7505\83618\7505-83618-0017.wav,-242.76318,68.01606,32.1748,34.580826,2.234894,-0.4215088,-3.9929154,-8.104197,-6.3310604,-5.5514526,-7.7374015,-9.703892,-1.3585887,speech
data/processed\speech\english\LibriSpeech\train-clean-100\332\128985\332-128985-0021.wav,-108.354935,73.93685,-17.372026,43.00907,-4.252806,1.632472,0.51623744,1.0517509,5.663104,-2.858808,0.25518504,2.071319,-0.29093513,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7190\90543\7190-90543-0024.wav,-271.89093,106.85317,-6.659646,38.473717,0.48605543,-11.091217,-4.664333,-8.980838,0.523355,-3.2576501,-9.934203,1.677554,-3.807493,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5456\58161\5456-58161-0017.wav,-184.16408,90.87281,28.251848,25.655912,1.7916917,-0.1594618,-19.48606,1.0379434,-15.595045,-10.9129715,-2.2047338,-17.610004,-3.2123165,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3879\174923\3879-174923-0035.wav,-287.4083,77.51661,-1.9104437,27.11547,-8.7616205,-3.9332078,-8.383874,-5.429766,-2.3499982,-5.9280825,-9.922307,-2.4135237,-2.6886764,speech
data/processed\speech\english\LibriSpeech\train-clean-100\481\123720\481-123720-0014.wav,-228.43999,105.1604,-3.4676945,16.205217,-10.54608,0.47589546,-8.651208,-14.226184,-1.4793197,0.089955375,8.378781,-1.4761401,-3.1425269,speech
data/processed\speech\english\LibriSpeech\train-clean-100\198\126831\198-126831-0047.wav,-245.74808,98.67482,-5.9316006,20.449545,-12.915686,5.60909,2.0490947,-2.3685896,5.0831447,-4.9840755,0.45409817,1.6128676,2.4429307,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5652\39938\5652-39938-0021.wav,-122.11537,68.471504,-3.4312422,28.149723,-2.7183416,-13.093445,-4.3329067,0.881266,-9.700681,-1.9086806,-8.839567,-6.4562054,-4.3368335,speech
data/processed\speech\english\LibriSpeech\dev-clean\6295\244435\6295-244435-0014.wav,-239.77261,185.9076,-9.67662,-14.336532,13.326802,42.07969,1.8234721,-26.265938,0.8425065,-7.13227,0.047847316,5.1930637,-3.167829,speech
data/processed\speech\english\LibriSpeech\dev-clean\6241\61943\6241-61943-0003.wav,-214.75522,74.739555,-6.5693297,12.148542,-9.494422,1.8330269,-11.930505,-7.6589794,-5.890381,-0.5749839,-0.42514986,-1.3064431,4.705234,speech
data/processed\speech\english\LibriSpeech\train-clean-100\254\27760\254-27760-0008.wav,-280.55667,73.79027,12.732111,50.84092,-10.9135685,8.183628,4.305054,-29.911068,-1.1505772,-12.401145,-14.85155,-4.204463,-5.6607084,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3240\131232\3240-131232-0040.wav,-269.16278,90.22679,23.367247,33.32949,0.7139964,-0.6535804,-8.669166,-3.0825126,-7.8637805,4.0010653,-9.371757,-0.35510322,-2.5974874,speech
data/processed\speech\english\LibriSpeech\train-clean-100\328\129766\328-129766-0084.wav,-162.51593,60.696445,13.458323,30.959173,-3.8623474,8.175609,2.3589659,5.6989694,-2.404318,-0.8400682,-1.5378144,0.7552478,5.5827847,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1898\145715\1898-145715-0003.wav,-204.88548,30.262575,-0.37214375,22.647194,-10.530114,2.91047,1.7512558,4.099123,4.8581476,0.54153377,-2.7696402,5.02018,2.2346876,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0624.wav,-255.03008,65.81556,-29.032913,-20.904993,-12.8159895,-40.784885,-37.948254,32.632473,36.426865,7.4647903,9.387588,36.113842,-6.9484963,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\839\130898\839-130898-0096.wav,-230.0283,82.38655,-18.815063,38.902157,-13.526978,3.227937,-9.71751,-5.5778823,-1.5559803,-8.860862,4.493454,5.2431145,2.6216352,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1898\145720\1898-145720-0002.wav,-246.82195,105.18851,-41.70677,17.612753,1.539612,-5.7278013,17.841223,12.472148,9.035916,2.5919828,-3.7748685,0.050420582,4.5765686,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1263\141777\1263-141777-0008.wav,-227.00612,60.557766,2.614453,28.151974,-5.7308645,-2.2985854,-0.14893824,-2.9003806,0.27768523,-4.7828054,0.84732646,-1.6133939,4.5709696,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3259\158083\3259-158083-0088.wav,-147.99687,83.22286,-43.851048,-3.1488614,-23.000914,-6.4726763,-0.29567936,-19.813766,-5.637057,-12.771911,-4.3112965,-11.275321,-7.9213986,speech
data/processed\speech\english\LibriSpeech\train-clean-100\426\122822\426-122822-0035.wav,-213.1245,101.581116,14.29606,30.103233,0.7891168,-2.0021136,-4.415678,-2.8559246,3.2494643,1.0374163,-6.005099,-0.46208885,-0.57010806,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7178\34644\7178-34644-0045.wav,-275.91684,86.181885,1.6607943,9.619986,-22.455612,-0.93645674,-5.2158904,-3.8312814,-1.7853521,-7.4951158,-1.9441671,-0.28799704,2.515846,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7402\90848\7402-90848-0053.wav,-249.93834,91.79016,-27.452827,18.654861,-32.0642,-22.3253,-16.924541,-18.396132,-11.70266,-6.6412134,-9.946812,-15.141985,-8.357623,speech
data/processed/nonspeech/musan/music/jamendo/music-jamendo-0017.wav,33.73242,52.069687,-0.85884905,21.851244,0.48826876,7.7200217,2.5626774,9.06183,4.2371573,9.743835,2.97031,5.8714356,-4.112817,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\248\130697\248-130697-0034.wav,-161.23448,50.91558,3.8979802,30.401232,10.22884,4.1857796,-2.510802,-3.0092955,6.409292,-0.42052993,-0.6473611,2.7349682,5.295654,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8630\305213\8630-305213-0034.wav,-280.59448,85.512215,-2.8266659,12.567843,6.746068,-14.3324585,7.6819496,-6.9383926,-0.1078157,4.395856,-9.522212,1.6037631,-1.1556836,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1926\143879\1926-143879-0020.wav,-187.44843,52.302307,18.537403,34.368668,0.7322913,-1.5123212,3.7842858,2.0366492,6.9064946,1.9669609,3.283829,3.1098554,5.2959194,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8747\293952\8747-293952-0106.wav,-257.98215,53.310165,2.934953,18.07053,5.4616203,8.520833,-4.3734045,-14.117387,-19.170683,-8.519184,-13.301115,-1.7547556,-9.038389,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0141.wav,-111.01507,60.623543,-26.579077,20.54414,-22.522041,8.48013,5.64867,-4.2736354,1.859944,3.0196676,-6.0349574,1.2152638,-3.5568693,non_speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0759.wav,-181.31535,110.42821,15.301424,21.971973,0.9025206,3.5775769,-2.849854,1.4204468,-4.9709682,-0.83721316,-3.755514,-3.3270729,-10.874777,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\3664\11714\3664-11714-0014.wav,-218.99507,97.435036,7.3976464,29.078703,4.455822,-0.9641242,-3.9894316,-5.2741003,-11.526185,-6.0042057,-12.395217,3.3101566,-9.691957,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4018\103416\4018-103416-0022.wav,-220.84431,95.1854,9.548511,48.243973,3.564949,-4.0543323,-5.497328,-10.634923,-1.3759242,-13.592201,-3.178549,-3.532614,-2.564502,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3607\29116\3607-29116-0017.wav,-245.1283,46.64589,-30.42165,16.021694,-12.444585,-13.513724,-16.269161,-5.3158207,-4.616362,-7.0190673,-2.0892675,-6.671621,2.7720373,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2911\15045\2911-15045-0009.wav,-256.56073,98.060394,8.30952,20.756277,15.950113,8.735382,-3.419082,3.8534074,0.04231917,-15.253544,-4.978361,-4.59434,-4.3797812,speech
data/processed\speech\english\LibriSpeech\dev-clean\2428\83705\2428-83705-0001.wav,-207.07559,125.34484,-35.295784,47.29618,-14.037939,-5.129983,10.315259,-39.014324,-6.922412,-9.190943,-4.786636,-1.0863646,-3.0279913,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5678\43301\5678-43301-0009.wav,-234.09427,97.379684,6.96616,31.263182,11.425713,5.5809603,-2.5163639,-7.7407665,-3.1895955,3.4089594,1.3087164,3.9393725,-0.5977417,speech
data/processed\speech\english\LibriSpeech\train-clean-100\163\122947\163-122947-0042.wav,-267.10666,92.251396,30.809622,32.206898,6.9656425,13.778067,-1.3063978,6.9039483,6.0745125,3.1773696,4.4421654,2.699107,6.591246,speech
data/processed/nonspeech/musan/music/fma/music-fma-0051.wav,-154.24571,104.643875,4.48076,47.370407,-0.8000494,11.429564,0.15695019,3.7321877,-5.6208434,-2.4897532,-10.240547,-1.9744512,-7.6698174,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\3436\172171\3436-172171-0013.wav,-296.69022,81.72885,40.42423,33.66109,3.2260263,7.9384494,-3.6491501,-4.674017,-0.04040996,-2.9115124,-3.1184082,-1.3163334,1.8838423,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3830\12530\3830-12530-0016.wav,-215.28705,71.745476,-3.2109942,22.94443,-14.439671,-17.586473,-11.820852,-24.653055,-6.948992,8.057911,-1.1591561,1.8243937,-1.6648842,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4898\20016\4898-20016-0031.wav,-263.0565,132.62183,8.649674,28.084307,4.9724135,4.4081464,-6.0644174,-11.021965,-4.411009,-4.7735696,-4.6385083,-4.510882,-6.5251803,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3699\19402\3699-19402-0025.wav,-186.59224,87.887634,11.318163,29.35568,3.2417328,10.460347,10.60446,-4.0361304,4.8313737,-8.120147,0.2024752,-0.7971849,-4.374487,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7859\102521\7859-102521-0009.wav,-210.31802,105.71457,0.119941816,13.520059,10.401646,-35.084,-22.854118,-14.037369,-2.5290928,-10.1071,-7.1207905,-7.6556563,-10.656022,speech
data/processed\speech\english\LibriSpeech\dev-clean\1462\170142\1462-170142-0016.wav,-230.70694,97.04416,9.511282,30.450151,-11.00496,3.7155225,-14.334772,-8.209124,-2.7973158,-3.485521,-6.2655144,-2.799489,-1.1818607,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2384\152900\2384-152900-0054.wav,-213.94603,95.26043,2.0525832,43.1457,6.8018575,-6.90584,5.185647,-15.647279,-4.100914,-5.724747,-3.4531057,10.393082,1.975021,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6081\42010\6081-42010-0037.wav,-281.94534,103.165115,1.7599999,39.529522,9.321702,2.8864582,-5.5446734,-12.852078,-5.804176,-5.326353,-6.9957633,-6.664428,-2.487951,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6925\80680\6925-80680-0082.wav,-214.96057,126.36987,-1.0316709,38.37825,11.487671,-4.783754,7.6018925,-11.810976,0.7330659,-5.1992464,2.25067,6.143581,1.1927826,speech
data/processed\speech\english\LibriSpeech\train-clean-100\83\9960\83-9960-0012.wav,-264.7442,82.48925,-23.579624,6.1036615,-23.122683,9.819346,-15.958083,-6.9422765,-10.357215,-9.495349,1.3688875,-3.873563,1.0334876,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3723\171631\3723-171631-0029.wav,-169.27036,83.30223,18.03619,40.73759,4.0987825,-0.671794,12.590339,-10.122699,9.2866535,3.7881327,0.5554267,-1.4393578,-3.4749653,speech
data/processed\speech\english\LibriSpeech\train-clean-100\229\130880\229-130880-0080.wav,-303.30835,125.57437,-10.131087,7.039353,-4.0497246,-1.7518103,-6.717845,-7.1330967,-6.2711287,-0.6720395,-3.23123,-5.2544627,-0.18514907,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6563\285357\6563-285357-0034.wav,-205.24518,69.85866,-5.764828,38.769833,9.030822,-3.2325063,-13.01469,-6.349738,-13.113715,4.256113,-4.788675,-9.569955,-2.5530803,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4195\186238\4195-186238-0005.wav,-245.01562,90.30034,-17.56985,18.857136,-4.909125,-6.888738,-14.276551,-5.3704114,0.38278514,-5.524591,-12.884376,-8.272359,-11.155504,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1594\135914\1594-135914-0067.wav,-201.74402,70.40413,-17.139956,21.21297,-5.6825747,-6.3304586,0.20857106,-3.922395,1.6177143,2.3357399,0.5436768,2.18307,0.27699238,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2436\2476\2436-2476-0005.wav,-230.55196,102.04627,-7.6858416,18.864462,9.7430725,-2.3804235,9.46369,-12.759199,-4.033296,-5.1012855,-4.459363,-7.1715484,-5.529727,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2893\139322\2893-139322-0016.wav,-229.76927,103.034996,1.5715634,32.6104,-3.12994,3.7517085,-12.392172,-6.14205,-2.4551547,-5.2341914,-3.9073277,-5.2173634,-1.7812133,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1334\135589\1334-135589-0082.wav,-226.28348,69.25807,-6.3415775,33.392258,5.439497,2.6130664,-6.7387285,-6.993768,3.0749655,1.5751153,-3.784081,0.20409743,4.4536133,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4441\76262\4441-76262-0012.wav,-216.05748,120.757126,5.1570535,22.11163,14.885553,6.022823,5.6047764,-15.2367935,5.9250484,-6.76493,2.3335235,5.2715626,-7.4069943,speech
data/processed\speech\english\LibriSpeech\dev-clean\84\121123\84-121123-0007.wav,-186.69762,95.92081,14.320973,24.20086,-8.163566,-1.8878493,-35.937984,-12.839132,-6.899584,-6.2614517,-7.1653132,-8.529155,0.073043406,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7067\76047\7067-76047-0016.wav,-187.3569,79.97523,9.335404,27.654074,-12.062275,-4.906717,0.42958742,-22.52589,-3.4142919,-4.7312675,-14.851722,-6.289309,-2.4032829,speech
data/processed/nonspeech/musan/music/jamendo/music-jamendo-0080.wav,-200.27881,118.624016,22.414413,50.20285,-0.72006834,12.526473,6.2668586,-3.246729,-0.4403333,4.763149,-0.33990738,3.5901937,3.410616,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\3374\298025\3374-298025-0001.wav,-308.87857,18.816763,6.975174,20.719584,-8.2745905,-10.195634,2.1029363,-7.4675035,-3.1097455,2.8347168,0.5608642,1.9680998,2.1818354,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7278\104730\7278-104730-0014.wav,-189.95558,72.71994,26.951677,23.35739,-6.7743053,9.778718,-8.386215,2.8085597,2.0096,-2.113601,-8.199465,7.4988337,3.1190078,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7859\102519\7859-102519-0008.wav,-237.58417,100.295204,-2.4201565,18.004366,14.719616,-11.759868,-12.225156,-22.085358,-10.851689,-6.4074416,-12.592685,0.17842011,3.221801,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5456\58161\5456-58161-0008.wav,-157.87822,106.12521,28.911901,2.88274,-10.969512,5.6124187,-22.56084,-3.6567843,-13.782145,-8.874329,1.7726766,-11.634644,-2.6904023,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3699\19402\3699-19402-0026.wav,-165.63153,106.8543,8.601413,26.185738,8.349749,12.1501255,7.9457636,-12.912299,3.0145583,-9.453753,-2.07851,-5.6882334,-5.1000595,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2843\152918\2843-152918-0074.wav,-229.40565,96.79644,0.5394778,37.482353,-2.3164525,1.354054,-9.673927,-16.985113,5.377877,-6.9541745,1.2051117,1.7177871,-6.980831,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5390\30096\5390-30096-0006.wav,-220.29083,132.12256,-12.286764,30.338398,-1.8726703,9.642531,-12.436684,-16.178698,-2.7622771,-11.602177,-0.6594949,11.460837,8.576301,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6437\66173\6437-66173-0062.wav,-278.546,109.17163,29.031963,19.017872,10.110392,-1.9043835,-17.44104,-7.3911347,-5.8149652,2.551256,-6.173561,5.8536644,2.520438,speech
data/processed\speech\english\LibriSpeech\train-clean-100\307\127539\307-127539-0026.wav,-213.75772,107.42906,-3.160166,32.13464,6.270008,0.9702769,1.9039786,-17.28589,6.165549,3.334058,-1.3052126,1.2519381,5.581043,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7794\295955\7794-295955-0001.wav,-165.48438,75.47831,2.7461803,23.312454,-4.885607,-3.34913,-6.627678,-5.0273404,3.450093,-3.822188,0.4034684,-2.3436422,-2.565909,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1963\142776\1963-142776-0019.wav,-200.57877,35.52429,-16.354795,29.620613,-18.116373,-6.076037,-8.368854,0.090798445,3.5201743,-7.692558,5.702857,-6.2593465,2.743905,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1723\141149\1723-141149-0005.wav,-222.68565,71.87347,-1.6430781,34.29775,-2.9984896,3.5735433,-10.897019,7.941922,-2.2847004,8.766247,5.651601,4.1347327,4.5291986,speech
data/processed\speech\english\LibriSpeech\dev-clean\5536\43358\5536-43358-0002.wav,-219.83864,107.43277,14.863292,46.903343,-17.787348,-16.591846,-13.934212,-18.107235,-10.183175,-3.9480588,-0.2964659,0.2999334,0.055623636,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4640\19189\4640-19189-0038.wav,-236.96805,74.23383,-9.7318125,20.17504,-5.8700776,-7.2764874,-17.50914,-21.645731,-12.3893385,-10.29707,-7.8920727,0.2219293,-11.289459,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7635\105409\7635-105409-0064.wav,-192.99103,46.584507,13.406852,23.338232,-12.288194,9.830585,-29.053623,15.624159,-17.112421,-10.566054,4.296904,-1.9823337,11.013923,speech
data/processed\speech\english\LibriSpeech\train-clean-100\78\369\78-369-0061.wav,-279.6292,80.85054,12.495681,27.421057,7.814977,6.540424,-1.6102087,1.1089299,-1.5733342,4.3909197,-1.004347,1.511552,-0.37173578,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0637.wav,-129.37593,39.55028,3.0495932,25.647755,-5.838337,16.936577,-2.761997,9.072096,-4.790288,-7.5279803,-6.5320697,-4.0688376,-11.902397,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\730\358\730-358-0045.wav,-232.44965,103.51947,10.301465,33.771786,-6.136118,9.080812,-10.094228,-7.6692085,-3.3837922,-10.91302,-3.8673,-4.8036766,2.2350092,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8095\274346\8095-274346-0008.wav,-214.49843,60.07915,23.624332,27.62394,-6.0888133,-8.547574,-23.839314,-7.268892,-0.8115827,-14.003914,-14.458118,4.6601224,-6.280849,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1235\135884\1235-135884-0008.wav,-186.44672,90.01727,-5.284803,31.832825,0.84063005,3.1220112,-11.735284,-2.733641,-1.4674784,1.90941,1.3481488,-3.614048,2.4389489,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3807\4955\3807-4955-0030.wav,-211.53021,123.79033,-8.565536,37.505936,-6.9603205,1.3307654,-6.592719,-13.110198,5.294632,4.7703733,1.0397038,1.6130912,4.854389,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4406\16883\4406-16883-0040.wav,-292.5477,67.8601,-16.557047,27.88656,-11.032258,-12.267828,-15.856975,-14.83335,-0.8182151,-4.8673406,-4.919512,-6.1022243,-1.7500511,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2843\152918\2843-152918-0039.wav,-275.737,95.912895,8.68807,29.736301,-9.713273,-1.3563622,-10.717013,-26.79839,9.640269,-0.6785256,0.22789249,2.222933,-4.870875,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2764\36616\2764-36616-0003.wav,-265.51294,45.745323,-2.0993335,61.77704,-31.188557,13.011276,-0.93580174,-1.0133815,7.192038,-2.131441,2.7801878,7.748914,1.2808805,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8095\274348\8095-274348-0016.wav,-193.29384,85.999504,29.843542,23.564169,-8.3004465,-11.659006,-17.693275,-7.0592194,-10.740004,-2.9128222,-4.05303,-0.8854675,-3.3925505,speech
data/processed\speech\english\LibriSpeech\dev-clean\5895\34615\5895-34615-0016.wav,-227.84227,40.90115,-36.73142,32.535686,-12.860274,-2.2617931,0.04883071,-0.9575402,-2.5772963,1.623504,1.0057929,1.1557684,7.2775435,speech
data/processed\speech\english\LibriSpeech\train-clean-100\405\130895\405-130895-0013.wav,-183.11502,77.372444,-7.080551,21.648285,1.9159372,0.33357534,-5.409807,-7.5480456,-1.3738635,1.5196971,-8.043352,-3.0647283,-1.3021992,speech
data/processed\speech\english\LibriSpeech\train-clean-100\60\121082\60-121082-0094.wav,-251.7606,118.829,-26.22876,30.247679,-11.210259,-4.0937176,-1.0428494,-11.301021,4.5286355,6.078291,2.243441,-2.4101603,-0.08248153,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5022\29411\5022-29411-0065.wav,-228.0943,55.884403,-1.6692234,36.045677,-7.023959,-21.028831,-10.710883,-6.0465746,-2.3930972,-4.217568,-10.7177925,-0.68844014,-4.200379,speech
data/processed\speech\english\LibriSpeech\train-clean-100\87\121553\87-121553-0087.wav,-220.20116,54.62736,-21.11379,7.053198,-10.548108,-17.44664,-12.959855,-16.656576,-15.405135,-8.85527,-11.609994,-10.294645,-1.4829262,speech
data/processed/nonspeech/musan/speech/librivox/speech-librivox-0082.wav,-244.95343,31.712116,-5.757736,9.897056,-11.83842,1.0384388,-10.498819,1.7883933,-9.824574,-3.2530267,-7.2516546,-0.79490834,-5.9890113,non_speech
data/processed\speech\english\LibriSpeech\dev-clean\7976\110124\7976-110124-0012.wav,-257.6595,84.64378,-3.0002377,18.291887,-8.584609,-33.794025,-14.910617,-22.016647,-16.333292,-5.9282045,-20.204102,-6.181124,-7.4526453,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4088\158077\4088-158077-0076.wav,-168.8387,60.910656,1.3798567,20.845043,-18.908749,7.6395164,-7.2295356,0.8866954,2.0153234,-1.1797876,-4.5065565,-3.758271,-0.9294927,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1963\142393\1963-142393-0048.wav,-239.80556,45.72019,-45.877632,53.188637,-42.631638,15.846392,-24.288017,-0.99398875,-1.3800074,-5.9259195,1.1138939,-0.5944466,-2.951114,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6437\66172\6437-66172-0012.wav,-284.7218,86.5925,24.329361,24.445206,23.207539,1.2334249,-10.316617,-8.280955,1.3534181,8.566396,-5.3336973,1.186706,1.7089777,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4051\10927\4051-10927-0024.wav,-206.0037,38.667236,-9.711418,29.702675,-16.52138,-16.375433,-6.5684605,-5.625497,-4.3556952,-6.8489504,0.097495444,-5.8514876,1.567609,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3214\167606\3214-167606-0031.wav,-209.50351,35.316177,-24.408215,42.810726,24.372272,-7.573927,-17.827932,17.390873,6.540823,-1.8440816,7.72418,2.9994264,2.847072,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2136\5143\2136-5143-0025.wav,-247.37955,101.59689,17.687561,30.026524,9.018114,3.35762,-0.06632963,-10.40336,0.8602245,-9.162133,0.42444226,-2.6859663,-4.1237884,speech
data/processed\speech\english\LibriSpeech\train-clean-100\328\129766\328-129766-0053.wav,-165.26369,57.820393,9.074959,33.976753,-3.409861,4.7121778,3.642444,7.090894,-1.9312415,-2.0969403,-1.9842228,1.3510244,5.157166,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3830\12531\3830-12531-0030.wav,-205.20755,64.38585,-16.703352,23.854616,5.375546,-13.482373,-24.050566,-19.721516,3.9723735,2.3698895,-5.658193,-0.09752112,-2.069979,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7302\86815\7302-86815-0015.wav,-198.30577,102.3408,9.227224,-0.11346738,8.948584,-8.004469,14.461276,-7.7730837,1.1416953,-3.4380352,-4.4966283,2.0468376,-2.7437596,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5652\19215\5652-19215-0056.wav,-117.626526,57.500427,-2.5048766,28.707054,-6.157465,3.8879359,-4.187754,3.3610566,-4.0300174,5.326045,-8.716114,-3.1723478,6.597045,speech
data/processed\speech\english\LibriSpeech\train-clean-100\19\198\19-198-0033.wav,-138.5428,81.583305,-11.719143,21.707844,-16.264662,-16.712143,-27.233358,-17.576252,-2.6249633,6.290701,3.5462039,2.506853,-1.9943663,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7517\100429\7517-100429-0001.wav,-225.68915,105.06353,2.804631,26.837831,-7.2208776,-0.40102565,7.3037705,-4.063556,3.5114517,-0.44390792,3.8565247,-1.7198839,3.3037474,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7278\104730\7278-104730-0023.wav,-195.30875,91.52173,15.5093975,22.670784,-7.9788094,8.023189,-4.4770007,-6.7758527,-0.28785875,-3.7262645,-11.276615,8.430515,4.5724344,speech
